B117DAR07|1433.15|Cannon 7000 SP P4-1800/128/40GB|C11000|1746.72|72|28/08/2000|NSW|HGY,PL,WER,RT,WER,KJH,BG
G103TKH08|2816.77|Fujitsu 8000 SP P4-1700/128/60GB|F8000|3721.93|2|28/02/2001|ALIC|RT,WER,JK,SA,KO,PL,SA,RT,PL,MG
G103TKH08|1954.62|Fujitsu 8000 SP P4-1700/128/60GB|F14000|2559.62|75|15/05/2000|SYD|BG,PL,KJH,JK,HGY
G103TKH08|2013.49|Fujitsu 8000 SP P4-1700/128/60GB|F14000|2681.14|67|07/09/1999|PER|SA,PL,MG,RT,HGY,HGY,JK
G103TKH08|1747.45|Fujitsu 8000 SP P4-1700/128/60GB|F12000|2573.95|84|08/01/2000|QLD|HGY,SA,KO
G103TKH08|2474.22|Fujitsu 8000 SP P4-1700/128/60GB|F10000|2646.28|36|05/03/2001|ALIC|HGY,JK,MG,WER,WER,RT,HGY,RT,KO,MG
G103TKH08|1982.62|Fujitsu 8000 SP P4-1700/128/60GB|F15000|2421.85|93|05/02/2002|MEL|BG,KO,MG,WER,SA,HGY,PL
G103TKH08|1851.95|Fujitsu 8000 SP P4-1700/128/60GB|F9000|2689.11|86|26/10/2001|ALIC|JK,KO
G106VOK04|1006.89|Fujitsu 4000 SP P3-900/512/40GB|F4000|1614.55|2|09/08/2001|NT|BG,PL,BG,HGY
G106VOK04|1093.88|Fujitsu 4000 SP P3-900/512/40GB|F10000|1427.17|82|17/07/2000|NSW|SA,HGY,KJH
G106VOK04|451.72|Fujitsu 4000 SP P3-900/512/40GB|F7000|1371.13|52|07/11/2001|SYD|MG,KO,KO,SA,BG,WER,WER,SA,KO
G106VOK04|1257.17|Fujitsu 4000 SP P3-900/512/40GB|F5000|2252.88|21|02/10/2000|PER|PL,HGY,JK,KO,KO,RT,BG
G106VOK04|1510.95|Fujitsu 4000 SP P3-900/512/40GB|F9000|2438.84|36|01/08/2000|ALIC|PL,HGY,MG,RT,BG
F117WIP08|331.02|IBM 8000 IT P3-900/1GB/10GB|I8000|1141.55|10|28/02/2002|MEL|HGY,HGY,HGY,HGY,JK,WER,KO,MG,KJH,WER
F117WIP08|2795.06|IBM 8000 IT P3-900/1GB/10GB|I13000|2975.44|11|18/01/1999|NSW|SA,KO,WER,HGY,KO,HGY,HGY
F117WIP08|276.73|IBM 8000 IT P3-900/1GB/10GB|I11000|704.99|2|20/01/2002|SYD|KO,SA,HGY,MG,MG,SA
L105HMB07|395.02|Philips 7000 FR P4-1600/1GB/10GB|P7000|459.28|8|11/06/2002|MEL|KO,RT,HGY,PL,HGY,RT,RT,HGY,SA
L105HMB07|2310.04|Philips 7000 FR P4-1600/1GB/10GB|P10000|3264.86|50|01/04/2002|VIC|KO,PL,PL
H113KDM07|1342.74|Compaq 7000 EN P3-880/512/40GB|C7000|1538.05|8|05/02/2000|NT|PL,KO,WER,KO,KO,JK
H113KDM07|1002.81|Compaq 7000 EN P3-880/512/40GB|C9000|1663.66|70|21/05/1999|NT|WER,PL,MG
H113KDM07|65.42|Compaq 7000 EN P3-880/512/40GB|C12000|511.39|78|14/06/1999|SYD|KJH,RT,KO,PL
C114ERT05|780.92|IBM 5000 IT P4-1800/1GB/30GB|I5000|999.21|7|02/05/2002|VIC|SA,HGY
C114ERT05|1642.85|IBM 5000 IT P4-1800/1GB/30GB|I6000|1708.21|40|25/03/2001|PER|SA
C114ERT05|1781.96|IBM 5000 IT P4-1800/1GB/30GB|I6000|2763.05|20|08/09/2001|ALIC|JK,WER,RT,WER
C114ERT05|164.57|IBM 5000 IT P4-1800/1GB/30GB|I7000|184.31|87|21/07/2000|PER|WER,SA,HGY
C114ERT05|2663.46|IBM 5000 IT P4-1800/1GB/30GB|I11000|2771.97|100|20/02/1999|ALIC|RT,SA,MG
H106LAF10|1228.89|Dell 10000 GR P4-2000/1GB/40GB|D10000|2040.83|6|10/10/2002|SA|KJH,BG,HGY,WER,KJH,KJH,MG,WER
E100JMA04|765.92|Cannon 4000 FR P3-1200/512/10GB|C4000|910.64|9|24/10/1999|VIC|WER,WER,BG,HGY,MG
E100JMA04|2481.61|Cannon 4000 FR P3-1200/512/10GB|C5000|2954.59|64|08/09/2001|VIC|JK,SA,MG,HGY,SA,KO
E100JMA04|622.95|Cannon 4000 FR P3-1200/512/10GB|C6000|815.03|62|19/11/1999|MEL|RT,PL,KJH
E100JMA04|283.08|Cannon 4000 FR P3-1200/512/10GB|C9000|800.38|31|03/03/2000|QLD|BG,KO,RT,MG,HGY,RT,RT,BG,KO,RT
E100JMA04|2666.78|Cannon 4000 FR P3-1200/512/10GB|C5000|2876.09|6|12/03/1999|SA|WER,WER,SA,KO,MG,JK,PL,KJH,JK
E100JMA04|20.32|Cannon 4000 FR P3-1200/512/10GB|C7000|948.17|33|08/08/2001|SA|BG,MG,RT,WER,KJH,PL,MG,PL
E100JMA04|2519.63|Cannon 4000 FR P3-1200/512/10GB|C10000|2588.78|75|23/03/2001|ALIC|KO,WER,PL,BG,RT,JK,HGY,KJH,KO,KJH
E104HDH01|2307.45|Compaq 1000 EN P3-1200/256/20GB|C1000|3001.41|7|25/02/2001|QLD|JK,RT,BG,BG
E104HDH01|2875.43|Compaq 1000 EN P3-1200/256/20GB|C3000|3524.45|38|23/08/2002|PER|HGY,KO,HGY,KJH,RT,PL,JK,BG,SA,KJH
E104HDH01|2592.79|Compaq 1000 EN P3-1200/256/20GB|C2000|3382.54|92|16/04/2000|ALIC|JK,MG,RT,KJH,KJH,RT,WER,SA
E104HDH01|599.68|Compaq 1000 EN P3-1200/256/20GB|C1000|1251.87|62|18/02/2001|VIC|MG,RT,SA,BG
E104HDH01|2292.79|Compaq 1000 EN P3-1200/256/20GB|C1000|2292.79|100|21/09/2002|MEL|SA,JK,JK,WER,JK,BG
E104HDH01|99.42|Compaq 1000 EN P3-1200/256/20GB|C3000|992.22|95|01/02/2002|SA|MG,JK,SA,SA,SA,KO
E104HDH01|448.02|Compaq 1000 EN P3-1200/256/20GB|C1000|1152.22|63|01/06/2002|PER|RT,MG,KJH,MG
E104HDH01|1244.85|Compaq 1000 EN P3-1200/256/20GB|C3000|1671.04|55|11/05/1999|SYD|PL,KO,KJH,HGY,HGY,RT,KJH
A109AYU10|212.39|IBM 10000 FR P4-1700/512/10GB|I10000|267.22|2|21/08/1999|MEL|JK
A109AYU10|1512.00|IBM 10000 FR P4-1700/512/10GB|I12000|1958.22|96|27/03/2002|VIC|WER,PL,WER,SA,BG,KO,BG,RT
A109AYU10|258.55|IBM 10000 FR P4-1700/512/10GB|I14000|1071.79|90|21/10/1999|NT|HGY,RT,JK,BG,JK,JK,WER
K111HOR02|2524.79|Cannon 2000 EN P4-1700/128/20GB|C2000|3204.84|1|16/04/2001|NT|SA,HGY,KO,KO,KO
K111HOR02|1615.06|Cannon 2000 EN P4-1700/128/20GB|C4000|1638.26|62|20/04/2001|NSW|SA,RT,JK,JK,WER,KO,BG
K111HOR02|2919.89|Cannon 2000 EN P4-1700/128/20GB|C4000|2985.85|42|16/02/2002|MEL|JK,PL,PL,SA
K111HOR02|1759.83|Cannon 2000 EN P4-1700/128/20GB|C2000|2154.16|11|23/05/1999|QLD|HGY,PL,PL,KJH,BG,PL,BG,KJH,BG
K111HOR02|1828.06|Cannon 2000 EN P4-1700/128/20GB|C4000|2588.92|4|28/12/1999|SA|HGY,RT,PL,JK,RT,KO,JK
K111HOR02|267.12|Cannon 2000 EN P4-1700/128/20GB|C6000|678.16|24|01/06/2002|NT|BG,HGY,JK,PL
J112XUI05|1956.31|Dell 5000 EN P3-880/512/30GB|D5000|2777.88|2|17/01/2001|PER|MG,KO,RT,RT,KJH,MG,KO,KJH,PL
J112XUI05|2329.84|Dell 5000 EN P3-880/512/30GB|D10000|2943.25|53|29/06/2001|QLD|PL,WER,RT,JK,JK,KO
J112XUI05|2002.54|Dell 5000 EN P3-880/512/30GB|D9000|2074.44|83|24/01/2001|NT|RT,JK,RT,RT,KO,BG
J112XUI05|2650.24|Dell 5000 EN P3-880/512/30GB|D11000|3055.09|75|01/08/1999|VIC|SA,KO,KO,JK,JK,RT
J112XUI05|1472.34|Dell 5000 EN P3-880/512/30GB|D12000|1722.11|74|19/08/2002|MEL|SA
J112XUI05|1990.65|Dell 5000 EN P3-880/512/30GB|D8000|2488.21|11|10/11/2000|PER|RT,PL,KJH
J112XUI05|2103.42|Dell 5000 EN P3-880/512/30GB|D9000|2513.25|100|10/02/2000|NT|SA
J112XUI05|1197.32|Dell 5000 EN P3-880/512/30GB|D7000|1978.09|86|08/03/1999|PER|HGY,SA,BG,KJH,SA,PL,WER
J112XUI05|2224.39|Dell 5000 EN P3-880/512/30GB|D11000|2794.37|5|21/05/1999|SA|JK,JK,WER
J112XUI05|986.21|Dell 5000 EN P3-880/512/30GB|D6000|1284.86|94|02/07/1999|ALIC|WER,BG,WER,WER,RT,WER,MG,MG
J117YTJ03|303.02|IBM 3000 EN P4-1900/128/20GB|I3000|1147.94|10|12/09/1999|VIC|BG,KJH,HGY,KJH,SA,KJH,JK,KO,KO
J117YTJ03|1554.73|IBM 3000 EN P4-1900/128/20GB|I5000|2414.90|50|06/12/2002|SYD|MG,PL,PL,SA,JK,BG,MG,KO
J117YTJ03|1908.47|IBM 3000 EN P4-1900/128/20GB|I6000|2260.28|67|26/06/2000|SYD|BG
J117YTJ03|181.52|IBM 3000 EN P4-1900/128/20GB|I5000|1163.87|79|31/07/1999|NSW|WER,PL,SA,BG,MG,KO
J117YTJ03|1167.34|IBM 3000 EN P4-1900/128/20GB|I10000|1614.39|18|29/03/1999|SYD|BG,PL,KO,JK,PL,RT,MG,KO,PL
J117YTJ03|1562.44|IBM 3000 EN P4-1900/128/20GB|I9000|1859.34|19|24/08/2001|PER|RT,HGY,MG
D113QFU10|1623.91|Compaq 10000 SP P4-1900/1GB/30GB|C10000|2055.44|5|28/05/2002|WA|BG,KO,BG,WER,WER,KJH,KO,MG,JK
K106NSX06|2307.03|Fujitsu 6000 IT P3-900/256/20GB|F6000|3228.36|2|23/02/2000|NT|PL,SA,WER,BG,RT,SA,MG,PL,SA
K106NSX06|1886.15|Fujitsu 6000 IT P3-900/256/20GB|F9000|2634.77|88|13/04/2001|SA|KO,JK,RT,JK,PL,KO,HGY
K106NSX06|549.66|Fujitsu 6000 IT P3-900/256/20GB|F10000|1287.25|4|04/04/1999|MEL|HGY,JK,KO,BG,KJH,SA,KJH
K106NSX06|487.53|Fujitsu 6000 IT P3-900/256/20GB|F13000|1152.92|1|01/04/1999|ALIC|SA,HGY,HGY,HGY,HGY,KJH,PL,SA
K106NSX06|1272.51|Fujitsu 6000 IT P3-900/256/20GB|F6000|1705.51|33|23/06/1999|MEL|JK,MG,JK,KO,MG,RT,MG,HGY,HGY,WER
E108UFJ05|2691.39|Compaq 5000 SP P3-880/128/30GB|C5000|2978.14|5|16/06/2001|VIC|PL,RT,HGY,BG
E108UFJ05|827.24|Compaq 5000 SP P3-880/128/30GB|C11000|962.07|15|06/01/1999|SYD|PL,PL,KO
E108UFJ05|1115.56|Compaq 5000 SP P3-880/128/30GB|C11000|1410.97|80|03/09/2000|PER|KJH,BG,PL,MG,KJH,JK,WER,KJH,JK,RT
E108UFJ05|471.87|Compaq 5000 SP P3-880/128/30GB|C5000|1058.05|32|05/03/2000|ALIC|HGY,KJH,KJH,JK
E108UFJ05|734.90|Compaq 5000 SP P3-880/128/30GB|C10000|1527.27|44|14/07/2001|VIC|HGY,RT,MG,MG,WER,PL,KJH,PL,SA
E108UFJ05|334.06|Compaq 5000 SP P3-880/128/30GB|C9000|599.00|54|28/07/2001|VIC|RT,MG,BG,RT,HGY,SA,MG,RT
